"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTFEW","HLY-CLOD-PCTOVC","HLY-CLOD-PCTSCT","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-10PCTL","HLY-PRES-90PCTL","HLY-PRES-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL","HLY-WIND-1STDIR","HLY-WIND-1STPCT","HLY-WIND-2NDDIR","HLY-WIND-2NDPCT","HLY-WIND-AVGSPD","HLY-WIND-PCTCLM","HLY-WIND-VCTDIR","HLY-WIND-VCTSPD"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T14:00:00","0.0","266","39","39","596","60","1.0","28.9","15.8","21.2","43.8","1.0","1.0","1.0","7.0","33.1","21.2","13.9","1","305","2","208","6.6","149","14","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T15:00:00","0.0","248","32","37","606","76","0.0","28.9","15.8","21.0","44.0","1.0","1.0","1.0","7.0","33.1","21.0","13.7","1","317","2","174","6.5","151","13","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T16:00:00","0.0","236","45","43","584","91","0.0","28.9","15.5","20.6","44.4","1.0","1.0","1.0","7.0","33.1","20.6","13.3","1","353","2","165","6.5","153","15","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T17:00:00","0.0","228","48","55","575","94","-0.9","28.9","15.3","20.3","44.7","1.0","1.0","1.0","5.0","33.1","20.3","13.2","1","321","2","186","6.2","169","11","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T18:00:00","0.0","163","53","80","628","76","-0.9","28.9","15.2","20.0","45.0","1.0","1.0","1.0","5.0","33.1","20.0","12.9","1","351","2","144","6.2","153","8","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T19:00:00","0.0","158","60","77","619","86","-0.9","28.9","15.2","19.9","45.1","1.0","1.0","1.0","5.0","32.0","19.9","13.1","1","327","2","193","5.9","182","10","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T20:00:00","0.0","156","74","85","618","67","-0.9","28.9","15.1","19.8","45.2","1.0","1.0","1.0","5.0","33.1","19.8","12.9","1","309","2","165","5.9","171","14","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T21:00:00","0.0","160","65","83","609","83","-2.0","28.9","15.0","19.7","45.3","1.0","1.0","1.0","3.9","33.1","19.7","12.9","1","321","2","150","5.8","201","8","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T22:00:00","0.0","180","75","66","609","70","-0.9","28.9","14.8","19.7","45.3","1.0","1.0","1.0","5.0","32.0","19.7","12.8","1","333","2","160","5.8","187","8","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-12T23:00:00","0.0","172","79","75","612","61","-0.9","28.9","14.6","19.6","45.4","1.0","1.0","1.0","3.9","32.0","19.6","12.5","1","354","2","157","5.9","169","9","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T00:00:00","0.0","170","82","73","602","73","-0.9","29.8","14.8","19.5","45.5","1.0","1.0","1.0","5.0","32.0","19.5","12.2","1","338","2","179","6.0","158","8","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T01:00:00","0.0","163","95","59","617","66","-0.9","28.9","14.7","19.5","45.5","1.0","1.0","1.0","5.0","32.0","19.5","12.3","1","346","2","164","6.1","147","12","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T02:00:00","0.0","164","89","68","632","48","-0.9","28.9","14.8","19.6","45.4","1.0","1.0","1.0","5.0","32.0","19.6","12.6","1","320","2","181","6.0","184","11","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T03:00:00","0.0","174","86","53","632","56","-0.9","28.9","14.7","19.7","45.3","1.0","1.0","1.0","5.0","33.1","19.7","12.7","1","297","2","177","6.0","188","12","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T04:00:00","0.0","149","77","77","634","63","-2.0","28.9","14.7","19.5","45.5","1.0","1.0","1.0","5.0","32.0","19.5","12.7","1","317","2","172","5.9","211","13","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T05:00:00","0.0","150","82","64","638","66","-0.9","28.9","14.8","19.6","45.4","1.0","1.0","1.0","5.2","32.0","19.6","12.5","1","325","2","189","6.2","171","11","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T06:00:00","0.0","180","87","71","607","55","-0.9","28.9","14.7","19.6","45.4","1.0","1.0","1.0","5.0","32.0","19.6","12.6","1","295","2","171","6.1","180","12","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T07:00:00","0.0","176","83","74","613","54","-0.9","28.9","14.7","19.7","45.3","1.0","1.0","1.0","5.0","33.1","19.7","12.5","1","333","2","155","6.3","176","11","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T08:00:00","0.0","160","74","61","621","84","-0.9","28.9","14.7","19.6","45.4","1.0","1.0","1.0","5.0","33.1","19.6","12.4","1","327","2","156","6.3","167","18","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T09:00:00","0.0","205","53","60","613","69","-0.9","28.9","14.7","19.6","45.4","1.0","1.0","1.0","5.0","33.1","19.6","12.2","1","323","2","165","6.5","151","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T10:00:00","0.0","169","36","52","654","89","-0.9","28.9","14.9","19.8","45.2","1.0","1.0","1.0","5.7","33.1","19.8","12.7","1","331","2","162","6.3","162","15","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T11:00:00","0.0","228","29","59","614","70","1.0","28.9","15.1","20.1","44.9","1.0","1.0","1.0","6.1","33.1","20.1","12.8","1","342","2","154","6.4","153","15","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T12:00:00","0.0","229","27","50","622","71","0.0","28.9","15.5","20.7","44.3","1.0","1.0","1.0","6.1","33.1","20.7","13.2","1","344","2","183","6.7","136","18","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T13:00:00","0.0","258","36","43","595","68","1.0","28.9","15.8","21.1","43.9","1.0","1.0","1.0","7.0","33.1","21.1","13.7","1","310","2","215","6.6","151","16","3.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T14:00:00","0.0","271","39","37","600","53","1.0","28.9","15.9","21.1","43.9","1.0","1.0","1.0","7.0","33.1","21.1","13.9","1","300","2","208","6.6","151","13","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T15:00:00","0.0","257","28","40","607","68","1.0","28.9","15.8","21.0","44.0","1.0","1.0","1.0","7.0","33.1","21.0","13.8","1","308","2","172","6.3","167","14","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T16:00:00","0.0","241","43","46","583","87","0.0","28.9","15.6","20.5","44.5","1.0","1.0","1.0","7.0","33.1","20.5","13.4","1","342","2","164","6.3","160","15","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T17:00:00","0.0","227","43","57","581","92","-0.4","28.9","15.3","20.3","44.7","1.0","1.0","1.0","5.0","33.1","20.3","13.3","1","310","2","178","6.1","171","11","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T18:00:00","0.0","168","51","78","629","74","-0.9","28.0","15.2","20.0","45.0","1.0","1.0","1.0","5.0","33.1","20.0","12.9","1","345","2","138","6.1","160","6","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T19:00:00","0.0","155","58","72","622","93","-0.9","28.9","15.2","19.8","45.2","1.0","1.0","1.0","4.8","32.0","19.8","13.0","1","328","2","180","5.8","182","11","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T20:00:00","0.0","164","69","81","618","69","-0.9","28.9","15.2","19.9","45.1","1.0","1.0","1.0","5.0","33.1","19.9","13.0","1","310","2","158","5.8","178","14","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T21:00:00","0.0","164","62","81","605","88","-0.9","28.9","15.0","19.7","45.3","1.0","1.0","1.0","3.9","33.1","19.7","12.9","1","314","2","146","5.8","194","8","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T22:00:00","0.0","186","75","64","605","70","-0.9","28.9","14.9","19.7","45.3","1.0","1.0","1.0","3.9","32.0","19.7","13.0","1","341","2","149","5.7","193","7","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-13T23:00:00","0.0","172","81","75","609","63","-0.9","28.9","14.7","19.6","45.4","1.0","1.0","1.0","3.9","32.0","19.6","12.6","1","352","2","154","5.8","178","10","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T00:00:00","0.0","164","75","73","610","77","-0.9","28.9","15.0","19.6","45.4","1.0","1.0","1.0","5.0","33.1","19.6","12.5","1","339","2","183","6.0","152","9","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T01:00:00","0.0","162","94","59","616","68","-0.9","28.9","14.8","19.5","45.5","1.0","1.0","1.0","5.0","32.0","19.5","12.3","1","351","2","167","6.1","147","12","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T02:00:00","0.0","158","84","71","642","46","-0.9","28.9","14.9","19.6","45.4","1.0","1.0","1.0","5.0","32.0","19.6","12.7","1","319","2","186","5.9","182","12","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T03:00:00","0.0","168","83","53","641","55","-0.9","28.9","14.8","19.8","45.2","1.0","1.0","1.0","5.0","33.1","19.8","12.9","1","300","2","178","6.0","188","13","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T04:00:00","0.0","153","72","74","639","61","-0.9","28.9","14.8","19.5","45.5","1.0","1.0","1.0","5.0","32.0","19.5","12.8","1","324","2","171","5.8","211","13","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T05:00:00","0.0","162","75","62","642","59","0.0","28.9","14.9","19.7","45.3","1.0","1.0","1.0","6.1","32.0","19.7","12.6","1","331","2","191","6.2","171","11","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T06:00:00","0.0","187","82","66","605","59","-0.8","28.9","14.9","19.7","45.3","1.0","1.0","1.0","6.1","32.0","19.7","12.7","1","305","2","172","6.1","184","12","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T07:00:00","0.0","176","79","70","619","56","0.0","28.9","14.9","19.8","45.2","1.0","1.0","1.0","6.1","33.1","19.8","12.7","1","339","2","154","6.3","180","11","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T08:00:00","0.0","166","68","59","624","84","0.0","28.9","14.8","19.7","45.3","1.0","1.0","1.0","5.0","33.1","19.7","12.5","1","342","2","148","6.4","160","16","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T09:00:00","0.0","201","46","58","624","72","-0.9","28.9","14.9","19.8","45.2","1.0","1.0","1.0","5.0","33.1","19.8","12.4","1","332","2","170","6.6","147","17","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T10:00:00","0.0","166","32","48","665","89","0.3","28.9","15.0","20.0","45.0","1.0","1.0","1.0","6.1","33.1","20.0","12.8","1","337","2","164","6.3","160","16","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T11:00:00","0.0","217","32","47","632","72","1.0","28.9","15.2","20.2","44.8","1.0","1.0","1.0","6.1","33.1","20.2","12.8","1","353","2","149","6.5","144","14","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T12:00:00","0.0","222","27","50","629","71","0.0","28.9","15.6","20.8","44.2","1.0","1.0","1.0","6.1","33.1","20.8","13.3","1","342","2","185","6.8","138","17","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T13:00:00","0.0","252","36","43","598","70","1.0","28.9","15.8","21.2","43.8","1.0","1.0","1.0","7.0","33.1","21.2","13.8","1","324","2","213","6.7","151","16","3.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T14:00:00","0.0","276","37","37","595","55","1.0","28.9","15.9","21.2","43.8","1.0","1.0","1.0","7.0","33.1","21.2","13.9","1","313","2","204","6.6","144","13","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T15:00:00","0.0","262","26","42","603","68","1.0","28.9","15.8","21.1","43.9","1.0","1.0","1.0","8.1","33.1","21.1","13.9","1","319","2","172","6.5","160","14","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T16:00:00","0.0","226","39","48","601","87","0.7","28.9","15.6","20.6","44.4","1.0","1.0","1.0","7.0","33.1","20.6","13.3","1","352","2","172","6.6","147","16","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T17:00:00","0.0","224","39","57","589","91","0.0","28.9","15.3","20.4","44.6","1.0","1.0","1.0","6.1","33.1","20.4","13.3","1","317","2","170","6.2","169","11","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T18:00:00","0.0","168","48","80","630","74","0.0","28.4","15.2","20.1","44.9","1.0","1.0","1.0","6.1","33.1","20.1","12.8","1","351","2","142","6.3","151","6","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T19:00:00","0.0","160","58","72","619","91","0.0","28.9","15.2","19.9","45.1","1.0","1.0","1.0","5.0","33.1","19.9","12.9","1","339","2","179","6.1","169","11","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T20:00:00","0.0","157","69","83","618","74","0.0","28.9","15.2","19.9","45.1","1.0","1.0","1.0","5.0","33.1","19.9","13.0","1","317","2","166","6.0","167","15","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T21:00:00","0.0","159","67","83","604","88","-0.9","28.9","15.0","19.8","45.2","1.0","1.0","1.0","3.9","33.1","19.8","12.8","1","316","2","157","6.0","181","9","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T22:00:00","0.0","180","82","70","600","68","-0.9","28.9","14.9","19.8","45.2","1.0","1.0","1.0","5.0","32.0","19.8","12.9","1","345","2","147","5.8","184","8","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-14T23:00:00","0.0","172","88","75","601","63","-0.9","28.9","14.7","19.6","45.4","1.0","1.0","1.0","4.1","32.0","19.6","12.6","1","338","2","167","5.9","173","10","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T00:00:00","0.0","166","80","73","602","80","0.0","29.8","15.3","19.9","45.1","1.0","1.0","1.0","5.0","33.1","19.9","12.7","1","331","2","172","6.1","152","11","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T01:00:00","0.0","167","96","55","603","78","0.0","28.9","14.8","19.6","45.4","1.0","1.0","1.0","6.1","33.1","19.6","12.3","1","343","2","174","6.2","136","13","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T02:00:00","0.0","163","87","69","638","44","-0.9","28.9","14.9","19.8","45.2","1.0","1.0","1.0","6.1","33.1","19.8","12.8","1","327","2","186","6.0","176","13","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T03:00:00","0.0","171","81","58","635","55","-0.9","28.9","14.9","19.8","45.2","1.0","1.0","1.0","6.1","33.1","19.8","12.9","1","299","2","182","6.1","183","15","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T04:00:00","0.0","158","79","75","627","61","0.0","28.9","14.9","19.7","45.3","1.0","1.0","1.0","5.0","32.0","19.7","12.9","1","329","2","170","6.0","204","16","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T05:00:00","0.0","169","80","62","630","59","0.0","28.9","14.9","19.8","45.2","1.0","1.0","1.0","6.1","32.0","19.8","12.7","1","331","2","199","6.3","174","14","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T06:00:00","0.0","181","85","64","603","67","0.0","28.9","15.0","19.8","45.2","1.0","1.0","1.0","6.1","32.0","19.8","12.8","1","305","2","176","6.2","189","15","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T07:00:00","0.0","178","77","68","619","59","0.0","28.9","14.9","20.0","45.0","1.0","1.0","1.0","7.0","33.1","20.0","12.7","1","342","2","167","6.4","173","14","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T08:00:00","0.0","164","70","55","630","82","1.0","28.9","14.9","19.9","45.1","1.0","1.0","1.0","6.1","33.1","19.9","12.6","1","347","2","154","6.5","153","17","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T09:00:00","0.0","193","51","51","636","70","0.0","28.0","14.9","19.8","45.2","1.0","1.0","1.0","6.1","33.1","19.8","12.3","1","344","2","175","6.7","136","16","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T10:00:00","0.0","165","30","53","668","85","1.0","28.0","15.0","20.0","45.0","1.0","1.0","1.0","6.1","33.1","20.0","12.8","1","338","2","166","6.4","160","14","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T11:00:00","0.0","209","29","48","642","73","1.0","28.0","15.2","20.3","44.7","1.0","1.0","1.0","7.0","33.1","20.3","12.8","1","366","2","146","6.6","142","14","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T12:00:00","0.0","203","30","50","644","73","1.0","28.9","15.6","20.9","44.1","1.0","1.0","1.0","7.9","33.1","20.9","13.3","1","354","2","175","6.9","129","17","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T13:00:00","0.0","244","36","39","608","73","1.4","28.9","15.8","21.3","43.7","1.0","1.0","1.0","8.1","34.0","21.3","13.8","1","333","2","205","6.8","153","17","3.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T14:00:00","0.0","266","39","37","601","57","1.9","28.9","15.9","21.3","43.7","1.0","1.0","1.0","8.1","33.1","21.3","14.0","1","320","2","204","6.7","149","14","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T15:00:00","0.0","255","28","44","607","65","1.0","28.9","15.8","21.2","43.8","1.0","1.0","1.0","8.1","33.1","21.2","13.9","1","322","2","175","6.6","160","14","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T16:00:00","0.0","230","43","43","600","84","1.0","28.9","15.6","20.7","44.3","1.0","1.0","1.0","7.0","33.1","20.7","13.4","1","358","2","161","6.7","144","15","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T17:00:00","0.0","221","39","59","597","84","0.0","28.9","15.4","20.5","44.5","1.0","1.0","1.0","6.1","34.0","20.5","13.3","1","314","2","166","6.3","164","11","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T18:00:00","0.0","170","46","83","635","67","0.0","28.9","15.3","20.2","44.8","1.0","1.0","1.0","6.1","33.1","20.2","12.9","1","355","2","136","6.4","151","5","2.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T19:00:00","0.0","160","65","70","624","81","0.0","28.9","15.3","20.1","44.9","1.0","1.0","1.0","5.0","33.1","20.1","13.0","1","326","2","177","6.2","173","9","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T20:00:00","0.0","157","76","83","620","65","0.0","28.9","15.2","20.1","44.9","1.0","1.0","1.0","6.1","33.1","20.1","13.1","1","314","2","159","6.1","167","16","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T21:00:00","0.0","159","74","80","602","85","0.0","28.9","15.1","19.9","45.1","1.0","1.0","1.0","5.0","33.1","19.9","12.9","1","300","2","152","6.0","192","8","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T22:00:00","0.0","175","86","68","599","73","0.0","28.9","15.0","19.9","45.1","1.0","1.0","1.0","5.0","32.0","19.9","13.0","1","346","2","154","6.0","180","7","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-15T23:00:00","0.0","186","90","70","595","59","-0.9","28.9","14.8","19.8","45.2","1.0","1.0","1.0","4.1","32.0","19.8","12.7","1","335","2","160","6.0","173","8","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T00:00:00","0.0","186","77","70","590","77","0.0","30.0","15.5","20.2","44.8","1.0","1.0","1.0","5.0","33.1","20.2","13.0","1","322","2","167","6.3","161","11","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T01:00:00","0.0","170","94","62","598","76","0.0","29.5","14.8","19.7","45.3","1.0","1.0","1.0","6.1","32.0","19.7","12.5","1","343","2","168","6.2","142","13","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T02:00:00","0.0","161","83","78","634","44","0.0","28.9","15.0","19.9","45.1","1.0","1.0","1.0","6.1","32.0","19.9","12.9","1","326","2","180","6.0","176","12","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T03:00:00","0.0","169","81","58","639","53","0.0","28.9","14.9","19.9","45.1","1.0","1.0","1.0","6.1","33.1","19.9","12.9","1","292","2","195","6.1","179","14","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T04:00:00","0.0","167","75","77","620","61","0.0","28.9","14.9","19.7","45.3","1.0","1.0","1.0","5.7","32.0","19.7","12.9","1","336","2","165","6.0","200","14","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T05:00:00","0.0","167","75","64","630","64","0.0","28.9","14.9","19.8","45.2","1.0","1.0","1.0","6.1","32.0","19.8","12.7","1","325","2","188","6.3","174","11","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T06:00:00","0.0","175","83","67","605","71","0.0","28.9","15.0","19.9","45.1","1.0","1.0","1.0","6.1","32.0","19.9","12.9","1","311","2","158","6.3","189","8","2.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T07:00:00","0.0","176","77","72","611","63","0.0","28.9","15.0","20.1","44.9","1.0","1.0","1.0","6.8","33.1","20.1","12.8","1","335","2","164","6.5","171","10","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T08:00:00","0.0","158","71","59","630","82","1.0","28.9","14.9","19.9","45.1","1.0","1.0","1.0","6.1","33.1","19.9","12.6","1","341","2","153","6.6","147","14","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T09:00:00","0.0","198","56","49","634","63","0.0","28.0","14.9","19.9","45.1","1.0","1.0","1.0","6.1","33.1","19.9","12.2","1","343","2","166","6.7","129","14","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T10:00:00","0.0","156","39","46","674","85","0.9","28.9","15.1","20.1","44.9","1.0","1.0","1.0","6.1","33.1","20.1","12.9","1","334","2","171","6.4","167","12","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T11:00:00","0.0","198","39","41","655","68","1.0","28.9","15.3","20.3","44.7","1.0","1.0","1.0","7.0","33.1","20.3","12.9","1","368","2","149","6.6","138","11","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T12:00:00","0.0","197","41","41","649","71","1.0","28.9","15.7","21.0","44.0","1.0","1.0","1.0","8.1","33.1","21.0","13.3","1","349","2","183","6.9","133","15","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T13:00:00","0.0","237","48","32","617","66","1.9","28.9","15.9","21.4","43.6","1.0","1.0","1.0","8.1","34.0","21.4","13.9","1","320","2","207","6.9","144","16","3.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T14:00:00","0.0","257","44","32","611","55","3.0","28.9","16.0","21.4","43.6","1.0","1.0","1.0","9.0","33.1","21.4","14.1","1","313","2","208","6.7","144","14","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T15:00:00","0.0","248","33","40","621","58","1.0","28.9","15.9","21.2","43.8","1.0","1.0","1.0","8.1","33.1","21.2","13.9","1","321","2","178","6.7","154","12","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T16:00:00","0.0","226","43","46","613","73","1.0","28.9","15.7","20.9","44.1","1.0","1.0","1.0","7.0","33.1","20.9","13.5","1","354","2","159","6.7","138","12","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","12-16T17:00:00","0.0","226","41","52","608","73","0.0","30.0","15.5","20.6","44.4","1.0","1.0","1.0","6.1","33.1","20.6","13.4","1","314","2","168","6.4","162","9","2.6"
